date,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,year,month,day,hour
2016-09-16 13:00:00,130000,2002.71,2003.89,1997.81,2000.53,2551754319,2016,9,16,13
2016-09-16 14:00:00,140000,2000.56,2000.91,1990.07,1990.37,2043877307,2016,9,16,14
2016-09-16 15:00:00,150000,1990.29,1991.96,1987.71,1990.37,1300107490,2016,9,16,15
2016-09-16 16:00:00,160000,1990.35,1992.65,1989.73,1992.46,1696951644,2016,9,16,16
2016-09-16 17:00:00,170000,1992.48,1994.44,1990.88,1993.61,2372708104,2016,9,16,17
2016-09-16 18:00:00,180000,1993.54,1993.81,1982.7,1983.41,4615065960,2016,9,16,18
2016-09-16 19:00:00,190000,1982.85,1983.69,1967.31,1981.96,10671326298,2016,9,16,19
2016-09-19 11:00:00,110000,1984.46,1993.49,1984.46,1990.08,5558464470,2016,9,19,11
2016-09-19 12:00:00,120000,1990.17,1990.35,1982.24,1982.4,3530134523,2016,9,19,12
2016-09-19 13:00:00,130000,1982.41,1986.44,1982.05,1982.72,2082708715,2016,9,19,13
2016-09-19 14:00:00,140000,1982.72,1984.16,1981.39,1983.72,1384085095,2016,9,19,14
2016-09-19 15:00:00,150000,1983.67,1989.69,1981.92,1988.31,3143921940,2016,9,19,15
2016-09-19 16:00:00,160000,1988.31,1990.14,1987.06,1988.19,1674078769,2016,9,19,16
2016-09-19 17:00:00,170000,1988.19,1989.98,1985.08,1988.99,1714748008,2016,9,19,17
2016-09-19 18:00:00,180000,1988.99,1989.07,1983.81,1984.55,2340629449,2016,9,19,18
2016-09-19 19:00:00,190000,1984.55,1987.05,1982.54,1986.97,2080382139,2016,9,19,19
2016-09-20 11:00:00,110000,1984.97,1984.97,1974.21,1976.79,3889482011,2016,9,20,11
2016-09-20 12:00:00,120000,1976.79,1976.79,1969.41,1970.35,2502731672,2016,9,20,12
2016-09-20 13:00:00,130000,1970.2,1976.15,1969.57,1975.32,1590053266,2016,9,20,13
2016-09-20 14:00:00,140000,1975.32,1976.44,1973.97,1976.13,1190095349,2016,9,20,14
2016-09-20 15:00:00,150000,1976.14,1980.03,1975.19,1979.46,1876543873,2016,9,20,15
2016-09-20 16:00:00,160000,1979.49,1979.79,1975.83,1978.16,1385703433,2016,9,20,16
2016-09-20 17:00:00,170000,1978.1,1978.97,1972.87,1978.18,2393737163,2016,9,20,17
2016-09-20 18:00:00,180000,1978.02,1983.65,1974.83,1982.76,3272507674,2016,9,20,18
2016-09-20 19:00:00,190000,1982.77,1991.85,1982.77,1991.78,3924016753,2016,9,20,19
2016-09-21 11:00:00,110000,1995.13,2002.21,1995.13,2000.81,4610553151,2016,9,21,11
2016-09-21 12:00:00,120000,2000.84,2001.84,1997.31,1999.78,2259760225,2016,9,21,12
2016-09-21 13:00:00,130000,1999.77,2004.1,1999.18,1999.28,2668079198,2016,9,21,13
2016-09-21 14:00:00,140000,1999.28,1999.28,1995.27,1997.14,1449368433,2016,9,21,14
2016-09-21 15:00:00,150000,1997.14,1997.28,1993.51,1995.27,1602314206,2016,9,21,15
2016-09-21 16:00:00,160000,1995.32,1996.05,1992.65,1993.09,1456234909,2016,9,21,16
2016-09-21 17:00:00,170000,1993.1,1997.47,1991.49,1995.73,2662538209,2016,9,21,17
2016-09-21 18:00:00,180000,1995.66,1997.92,1988.64,1992.27,3855340384,2016,9,21,18
2016-09-21 19:00:00,190000,1992.22,1997.67,1991.16,1997.67,2470723665,2016,9,21,19
2016-09-22 11:00:00,110000,2007.12,2007.12,2001.07,2006.01,5122383071,2016,9,22,11
2016-09-22 12:00:00,120000,2006.02,2007.48,2002.22,2003.27,2527307150,2016,9,22,12
2016-09-22 13:00:00,130000,2003.28,2012.82,2003.28,2012.34,3293294308,2016,9,22,13
2016-09-22 14:00:00,140000,2012.34,2014.49,2009.67,2011.54,2411795530,2016,9,22,14
2016-09-22 15:00:00,150000,2011.63,2013.03,2009.95,2012.15,3025734059,2016,9,22,15
2016-09-22 16:00:00,160000,2012.15,2014.61,2010.27,2013.79,4035873949,2016,9,22,16
2016-09-22 17:00:00,170000,2013.67,2022.71,2013.67,2022.65,4348703412,2016,9,22,17
2016-09-22 18:00:00,180000,2022.54,2023.16,2017.38,2018.53,3850880630,2016,9,22,18
2016-09-22 19:00:00,190000,2018.49,2025.3,2018.19,2025.3,2699065355,2016,9,22,19
2016-09-23 11:00:00,110000,2022.28,2022.28,2008.36,2008.9,4034230374,2016,9,23,11
2016-09-23 12:00:00,120000,2008.86,2010.32,2002.88,2003.41,3424763241,2016,9,23,12
2016-09-23 13:00:00,130000,2002.92,2013.36,2002.17,2011.06,3717814544,2016,9,23,13
2016-09-23 14:00:00,140000,2011.09,2014.19,2006.69,2006.95,2353117145,2016,9,23,14
2016-09-23 15:00:00,150000,2006.9,2007.81,1996.91,1997.13,2830826669,2016,9,23,15
2016-09-23 16:00:00,160000,1997.11,1999.7,1995.14,1998.12,1880990442,2016,9,23,16
2016-09-23 17:00:00,170000,1998.03,2004.93,1997.58,2002.27,2211303575,2016,9,23,17
2016-09-23 18:00:00,180000,2002.28,2004.54,1998.66,2003.18,2631644839,2016,9,23,18
2016-09-23 19:00:00,190000,2003.21,2011.83,2002.74,2011.83,3240099214,2016,9,23,19
2016-09-26 11:00:00,110000,2003.48,2003.48,1993.33,1996.54,4017803881,2016,9,26,11
2016-09-26 12:00:00,120000,1996.62,2000.34,1995.42,1997.8,2087343874,2016,9,26,12
2016-09-26 13:00:00,130000,1997.8,2003.72,1996.91,2002.64,2173937971,2016,9,26,13
2016-09-26 14:00:00,140000,2002.62,2007.25,2000.08,2000.64,2706618685,2016,9,26,14
2016-09-26 15:00:00,150000,2000.71,2002.99,1995.92,1998.76,2453775484,2016,9,26,15
2016-09-26 16:00:00,160000,1998.74,1999.71,1996.25,1999.14,2014868645,2016,9,26,16
2016-09-26 17:00:00,170000,1999.14,1999.15,1995.01,1995.23,2229596606,2016,9,26,17
2016-09-26 18:00:00,180000,1995.22,1999.55,1994.71,1998.58,3164354398,2016,9,26,18
2016-09-26 19:00:00,190000,1998.68,2000.75,1994.27,1997.94,2944804882,2016,9,26,19
2016-09-27 11:00:00,110000,1999.93,1999.93,1986.58,1992.37,5384060081,2016,9,27,11
2016-09-27 12:00:00,120000,1992.42,1992.82,1984.04,1984.25,2908689581,2016,9,27,12
2016-09-27 13:00:00,130000,1984.27,1984.97,1980.95,1983.29,3022235996,2016,9,27,13
2016-09-27 14:00:00,140000,1983.27,1984.28,1981.88,1982.81,1359094871,2016,9,27,14
2016-09-27 15:00:00,150000,1982.96,1983.21,1981.04,1982.35,1395353296,2016,9,27,15
2016-09-27 16:00:00,160000,1982.35,1983.62,1981.95,1982.8,1755291320,2016,9,27,16
2016-09-27 17:00:00,170000,1982.8,1987.36,1982.36,1984.84,2694686685,2016,9,27,17
2016-09-27 18:00:00,180000,1984.85,1985.12,1978.27,1978.46,2566777214,2016,9,27,18
2016-09-27 19:00:00,190000,1978.46,1980.71,1975.52,1975.52,3608283802,2016,9,27,19
2016-09-28 11:00:00,110000,1977.35,1981.9,1975.84,1978.9,3811420025,2016,9,28,11
2016-09-28 12:00:00,120000,1978.86,1984.43,1978.86,1982.94,3250675179,2016,9,28,12
2016-09-28 13:00:00,130000,1982.99,1985.29,1981.15,1984.75,2058411439,2016,9,28,13
2016-09-28 14:00:00,140000,1984.75,1988.07,1982.46,1987.0,1992613323,2016,9,28,14
2016-09-28 15:00:00,150000,1987.0,1988.71,1984.87,1986.71,1437592593,2016,9,28,15
2016-09-28 16:00:00,160000,1986.75,1990.93,1986.49,1988.63,1494819645,2016,9,28,16
2016-09-28 17:00:00,170000,1988.66,1993.93,1988.34,1992.28,2905380490,2016,9,28,17
2016-09-28 18:00:00,180000,1992.26,1993.16,1980.04,1980.39,3874289512,2016,9,28,18
2016-09-28 19:00:00,190000,1980.34,1983.37,1979.48,1980.68,2063921364,2016,9,28,19
2016-09-29 11:00:00,110000,1996.99,2006.43,1996.99,2001.69,7403731537,2016,9,29,11
2016-09-29 12:00:00,120000,2001.7,2006.59,2001.7,2005.88,2823052717,2016,9,29,12
2016-09-29 13:00:00,130000,2005.83,2006.15,2001.05,2003.31,1828657477,2016,9,29,13
2016-09-29 14:00:00,140000,2003.57,2005.82,2002.42,2003.62,1896784328,2016,9,29,14
2016-09-29 15:00:00,150000,2003.64,2004.63,1997.97,1998.13,2094484871,2016,9,29,15
2016-09-29 16:00:00,160000,1998.08,1998.57,1995.69,1997.97,2216549060,2016,9,29,16
2016-09-29 17:00:00,170000,1998.02,1999.59,1995.25,1999.09,2688534813,2016,9,29,17
2016-09-29 18:00:00,180000,1999.13,1999.63,1994.88,1997.15,2193188411,2016,9,29,18
2016-09-29 19:00:00,190000,1996.98,1998.38,1995.2,1996.12,1790437206,2016,9,29,19
2016-09-30 11:00:00,110000,1986.08,1987.99,1983.84,1985.19,4365066166,2016,9,30,11
2016-09-30 12:00:00,120000,1985.22,1987.33,1977.4,1977.4,3517022951,2016,9,30,12
2016-09-30 13:00:00,130000,1977.47,1978.83,1975.27,1977.96,1742537830,2016,9,30,13
2016-09-30 14:00:00,140000,1977.96,1983.47,1977.36,1983.13,1392605481,2016,9,30,14
2016-09-30 15:00:00,150000,1983.21,1983.59,1978.86,1980.42,2465255731,2016,9,30,15
2016-09-30 16:00:00,160000,1980.42,1982.5,1975.23,1982.12,2797764921,2016,9,30,16
2016-09-30 17:00:00,170000,1982.02,1988.39,1981.96,1984.95,4391273223,2016,9,30,17
2016-09-30 18:00:00,180000,1985.0,1987.23,1978.13,1983.01,3661068385,2016,9,30,18
2016-09-30 19:00:00,190000,1983.06,1987.19,1976.25,1978.0,4158930569,2016,9,30,19
2016-10-03 11:00:00,110000,1981.02,1983.56,1975.74,1983.28,5413325009,2016,10,3,11
2016-10-03 12:00:00,120000,1983.21,1992.72,1982.76,1989.89,4744538579,2016,10,3,12
2016-10-03 13:00:00,130000,1989.9,1993.55,1987.24,1989.68,1783342941,2016,10,3,13
2016-10-03 14:00:00,140000,1989.68,1989.68,1982.21,1983.86,1859765989,2016,10,3,14
2016-10-03 15:00:00,150000,1983.79,1985.26,1981.27,1983.43,1904557007,2016,10,3,15
2016-10-03 16:00:00,160000,1983.44,1984.33,1980.06,1980.96,1499685348,2016,10,3,16
2016-10-03 17:00:00,170000,1980.99,1985.11,1978.2,1980.01,2623956756,2016,10,3,17
2016-10-03 18:00:00,180000,1980.0,1984.79,1979.77,1983.21,2703754560,2016,10,3,18
2016-10-03 19:00:00,190000,1983.61,1987.41,1980.54,1986.8,2126189168,2016,10,3,19
2016-10-04 11:00:00,110000,1987.61,1988.52,1981.77,1988.09,3369101585,2016,10,4,11
2016-10-04 12:00:00,120000,1988.09,1988.76,1979.9,1982.89,3017461548,2016,10,4,12
2016-10-04 13:00:00,130000,1983.11,1984.35,1975.96,1978.31,2493030661,2016,10,4,13
2016-10-04 14:00:00,140000,1978.31,1982.5,1977.97,1980.81,1256753074,2016,10,4,14
2016-10-04 15:00:00,150000,1980.81,1984.67,1979.75,1983.99,1426569694,2016,10,4,15
2016-10-04 16:00:00,160000,1983.95,1983.95,1980.16,1981.95,1391348688,2016,10,4,16
2016-10-04 17:00:00,170000,1981.94,1989.32,1981.94,1987.66,3262391446,2016,10,4,17
2016-10-04 18:00:00,180000,1987.63,1988.24,1983.34,1985.37,3701201843,2016,10,4,18
2016-10-04 19:00:00,190000,1985.42,1986.19,1982.53,1985.02,3021539207,2016,10,4,19
2016-10-05 11:00:00,110000,1985.05,1985.05,1970.63,1971.71,4388557999,2016,10,5,11
2016-10-05 12:00:00,120000,1971.69,1971.96,1967.8,1969.26,3569814206,2016,10,5,12
2016-10-05 13:00:00,130000,1969.3,1971.22,1963.27,1963.56,2763814985,2016,10,5,13
2016-10-05 14:00:00,140000,1963.52,1965.59,1962.14,1964.09,2286712105,2016,10,5,14
2016-10-05 15:00:00,150000,1964.09,1969.95,1963.07,1969.77,1560795692,2016,10,5,15
2016-10-05 16:00:00,160000,1969.79,1971.67,1962.26,1962.63,2904348165,2016,10,5,16
2016-10-05 17:00:00,170000,1962.62,1971.67,1962.55,1969.91,2365349932,2016,10,5,17
2016-10-05 18:00:00,180000,1969.91,1970.35,1962.14,1969.6,3137280222,2016,10,5,18
2016-10-05 19:00:00,190000,1969.63,1976.99,1968.25,1975.85,2926273906,2016,10,5,19
2016-10-06 11:00:00,110000,1975.26,1975.31,1968.22,1970.29,3014705932,2016,10,6,11
2016-10-06 12:00:00,120000,1970.15,1977.56,1967.75,1977.56,2801751195,2016,10,6,12
2016-10-06 13:00:00,130000,1977.87,1978.61,1973.87,1974.94,2502801775,2016,10,6,13
2016-10-06 14:00:00,140000,1974.93,1979.81,1973.29,1978.18,1893157193,2016,10,6,14
2016-10-06 15:00:00,150000,1978.17,1978.54,1974.81,1978.27,1284505416,2016,10,6,15
2016-10-06 16:00:00,160000,1978.27,1980.42,1975.27,1979.38,1736816801,2016,10,6,16
2016-10-06 17:00:00,170000,1979.38,1981.4,1977.38,1979.67,2784704452,2016,10,6,17
2016-10-06 18:00:00,180000,1979.64,1981.5,1976.64,1981.12,2642336089,2016,10,6,18
2016-10-06 19:00:00,190000,1981.12,1983.88,1977.84,1983.88,2550581293,2016,10,6,19
2016-10-07 11:00:00,110000,1985.04,1993.65,1984.55,1992.85,5672146188,2016,10,7,11
2016-10-07 12:00:00,120000,1992.87,1993.35,1988.54,1992.28,2539488156,2016,10,7,12
2016-10-07 13:00:00,130000,1992.28,1993.55,1982.67,1983.33,2696461209,2016,10,7,13
2016-10-07 14:00:00,140000,1983.26,1984.0,1979.98,1981.6,2491230240,2016,10,7,14
2016-10-07 15:00:00,150000,1981.61,1983.18,1977.3,1977.69,1945865332,2016,10,7,15
2016-10-07 16:00:00,160000,1977.69,1981.28,1974.89,1981.16,2804864760,2016,10,7,16
2016-10-07 17:00:00,170000,1981.34,1983.64,1979.01,1980.27,3354349651,2016,10,7,17
2016-10-07 18:00:00,180000,1980.19,1981.23,1977.6,1980.33,2560773686,2016,10,7,18
2016-10-07 19:00:00,190000,1980.32,1981.16,1975.31,1980.02,2517365835,2016,10,7,19
2016-10-10 11:00:00,110000,1981.11,1981.57,1977.43,1980.69,3052927427,2016,10,10,11
2016-10-10 12:00:00,120000,1980.71,1982.87,1978.77,1981.15,1693488372,2016,10,10,12
2016-10-10 13:00:00,130000,1981.19,1986.63,1980.31,1985.3,1875612137,2016,10,10,13
2016-10-10 14:00:00,140000,1985.43,1989.37,1984.59,1989.37,2410428309,2016,10,10,14
2016-10-10 15:00:00,150000,1989.49,1991.53,1988.19,1991.18,2622967108,2016,10,10,15
2016-10-10 16:00:00,160000,1991.2,1995.89,1989.33,1993.27,3746356389,2016,10,10,16
2016-10-10 17:00:00,170000,1993.26,1999.14,1993.26,1997.26,4066534724,2016,10,10,17
2016-10-10 18:00:00,180000,1997.12,2002.53,1996.31,1997.6,5056625603,2016,10,10,18
2016-10-10 19:00:00,190000,1997.6,2002.12,1997.39,2001.1,2165385758,2016,10,10,19
2016-10-11 11:00:00,110000,2000.46,2006.66,1995.93,2005.67,5222991682,2016,10,11,11
2016-10-11 12:00:00,120000,2005.74,2005.87,2000.0,2001.85,3093689332,2016,10,11,12
2016-10-11 13:00:00,130000,2001.82,2006.44,1999.65,1999.65,2767088903,2016,10,11,13
2016-10-11 14:00:00,140000,1999.44,2001.39,1998.05,1999.21,2095429929,2016,10,11,14
2016-10-11 15:00:00,150000,1999.29,2003.99,1999.22,2002.38,2503772498,2016,10,11,15
2016-10-11 16:00:00,160000,2002.37,2004.51,1999.79,2003.12,2441975398,2016,10,11,16
2016-10-11 17:00:00,170000,2003.11,2003.65,1998.25,1999.48,2760379845,2016,10,11,17
2016-10-11 18:00:00,180000,1999.48,2002.46,1997.74,1999.57,2833829430,2016,10,11,18
2016-10-11 19:00:00,190000,1999.57,2001.81,1999.11,2001.42,3102885289,2016,10,11,19
2016-10-12 11:00:00,110000,1999.6,2000.71,1996.92,1997.91,3371914667,2016,10,12,11
2016-10-12 12:00:00,120000,1997.91,2002.31,1997.01,2000.8,2425208903,2016,10,12,12
2016-10-12 13:00:00,130000,2000.8,2004.95,2000.78,2003.77,1998592378,2016,10,12,13
2016-10-12 14:00:00,140000,2003.83,2004.62,2000.33,2001.42,1699331739,2016,10,12,14
2016-10-12 15:00:00,150000,2001.65,2005.17,2001.47,2003.2,1272134817,2016,10,12,15
2016-10-12 16:00:00,160000,2003.21,2003.48,1995.7,1995.7,2107556319,2016,10,12,16
2016-10-12 17:00:00,170000,1995.53,1996.08,1986.7,1990.56,4593572865,2016,10,12,17
2016-10-12 18:00:00,180000,1990.43,1993.51,1988.35,1992.77,3180688174,2016,10,12,18
2016-10-12 19:00:00,190000,1992.79,1995.16,1989.94,1993.35,4538554460,2016,10,12,19
2016-10-13 11:00:00,110000,1987.84,1989.93,1983.89,1984.56,4598257049,2016,10,13,11
2016-10-13 12:00:00,120000,1984.49,1986.75,1982.62,1983.42,2142446952,2016,10,13,12
2016-10-13 13:00:00,130000,1983.49,1985.13,1982.01,1984.38,2151643234,2016,10,13,13
2016-10-13 14:00:00,140000,1984.37,1985.38,1981.55,1982.37,1383524969,2016,10,13,14
2016-10-13 15:00:00,150000,1982.3,1982.8,1979.82,1982.49,1748003664,2016,10,13,15
2016-10-13 16:00:00,160000,1982.47,1983.43,1977.77,1980.03,2143797693,2016,10,13,16
2016-10-13 17:00:00,170000,1980.07,1980.96,1973.8,1974.68,3484579771,2016,10,13,17
2016-10-13 18:00:00,180000,1974.68,1977.37,1972.73,1973.41,3113575739,2016,10,13,18
2016-10-13 19:00:00,190000,1973.42,1976.37,1970.86,1976.37,4390108299,2016,10,13,19
2016-10-14 11:00:00,110000,1976.34,1978.96,1971.24,1972.54,3786340148,2016,10,14,11
2016-10-14 12:00:00,120000,1972.53,1972.93,1965.89,1970.9,3147314070,2016,10,14,12
2016-10-14 13:00:00,130000,1970.83,1976.05,1970.83,1975.05,2489012889,2016,10,14,13
2016-10-14 14:00:00,140000,1975.01,1975.98,1972.5,1973.88,1505616238,2016,10,14,14
2016-10-14 15:00:00,150000,1974.01,1974.66,1970.05,1971.3,1322833732,2016,10,14,15
2016-10-14 16:00:00,160000,1971.31,1972.9,1969.15,1970.43,1405853323,2016,10,14,16
2016-10-14 17:00:00,170000,1970.43,1973.87,1970.38,1973.09,1603946962,2016,10,14,17
2016-10-14 18:00:00,180000,1973.09,1973.3,1966.95,1967.83,1781245457,2016,10,14,18
2016-10-14 19:00:00,190000,1967.77,1967.87,1962.35,1966.39,2766179862,2016,10,14,19
2016-10-17 11:00:00,110000,1964.66,1965.83,1958.63,1959.86,3605765071,2016,10,17,11
2016-10-17 12:00:00,120000,1959.87,1961.95,1958.74,1960.86,2233873857,2016,10,17,12
2016-10-17 13:00:00,130000,1960.84,1961.73,1957.06,1958.34,1652623748,2016,10,17,13
2016-10-17 14:00:00,140000,1958.33,1959.67,1956.91,1957.29,1463477057,2016,10,17,14
2016-10-17 15:00:00,150000,1957.26,1963.56,1956.82,1961.97,2364341530,2016,10,17,15
2016-10-17 16:00:00,160000,1962.0,1963.17,1959.64,1962.79,2187016354,2016,10,17,16
2016-10-17 17:00:00,170000,1962.85,1963.98,1954.81,1956.58,2911887136,2016,10,17,17
2016-10-17 18:00:00,180000,1956.62,1963.5,1955.1,1959.57,3713940424,2016,10,17,18
2016-10-17 19:00:00,190000,1959.36,1962.05,1956.95,1956.95,2559772423,2016,10,17,19
2016-10-18 11:00:00,110000,1958.28,1969.39,1958.28,1968.86,3775746749,2016,10,18,11
2016-10-18 12:00:00,120000,1968.9,1971.43,1966.9,1970.73,2781826109,2016,10,18,12
2016-10-18 13:00:00,130000,1970.75,1974.01,1968.65,1973.27,2071863752,2016,10,18,13
2016-10-18 14:00:00,140000,1973.3,1973.59,1968.83,1969.19,1612618568,2016,10,18,14
2016-10-18 15:00:00,150000,1969.18,1970.68,1964.37,1965.74,2140196741,2016,10,18,15
2016-10-18 16:00:00,160000,1965.72,1969.24,1965.38,1967.12,2160873562,2016,10,18,16
2016-10-18 17:00:00,170000,1967.12,1969.66,1964.46,1964.78,2575801909,2016,10,18,17
2016-10-18 18:00:00,180000,1964.73,1967.56,1963.22,1964.94,1850278505,2016,10,18,18
2016-10-18 19:00:00,190000,1965.07,1969.11,1964.89,1969.11,2010938834,2016,10,18,19
2016-10-19 11:00:00,110000,1971.9,1973.24,1961.39,1962.81,3277620344,2016,10,19,11
2016-10-19 12:00:00,120000,1962.79,1969.65,1961.98,1968.77,2599880644,2016,10,19,12
2016-10-19 13:00:00,130000,1968.75,1971.89,1966.76,1968.32,1494385317,2016,10,19,13
2016-10-19 14:00:00,140000,1968.32,1969.24,1966.82,1967.81,795251184,2016,10,19,14
2016-10-19 15:00:00,150000,1967.81,1968.85,1966.17,1968.03,1241628711,2016,10,19,15
2016-10-19 16:00:00,160000,1968.03,1968.29,1965.15,1966.02,895611586,2016,10,19,16
2016-10-19 17:00:00,170000,1966.02,1968.11,1963.51,1963.9,2870918986,2016,10,19,17
2016-10-19 18:00:00,180000,1963.89,1969.01,1962.95,1968.85,2965861016,2016,10,19,18
2016-10-19 19:00:00,190000,1969.05,1969.64,1965.93,1967.5,1951533217,2016,10,19,19
2016-10-20 11:00:00,110000,1967.52,1968.11,1963.04,1963.67,2638442604,2016,10,20,11
2016-10-20 12:00:00,120000,1963.7,1965.75,1957.45,1957.95,2912224216,2016,10,20,12
2016-10-20 13:00:00,130000,1957.6,1962.15,1957.56,1962.0,1865283001,2016,10,20,13
2016-10-20 14:00:00,140000,1961.97,1964.81,1961.06,1963.08,1432705895,2016,10,20,14
2016-10-20 15:00:00,150000,1963.08,1963.17,1958.55,1959.83,1498243031,2016,10,20,15
2016-10-20 16:00:00,160000,1959.82,1961.85,1957.07,1958.96,1748652237,2016,10,20,16
2016-10-20 17:00:00,170000,1958.94,1961.98,1956.61,1961.76,1984832963,2016,10,20,17
2016-10-20 18:00:00,180000,1961.77,1963.33,1958.0,1962.0,2874221422,2016,10,20,18
2016-10-20 19:00:00,190000,1962.0,1962.64,1957.09,1957.09,2226960084,2016,10,20,19
2016-10-21 11:00:00,110000,1957.63,1957.78,1947.59,1949.35,3395291979,2016,10,21,11
2016-10-21 12:00:00,120000,1949.35,1950.99,1946.78,1949.58,2048580037,2016,10,21,12
2016-10-21 13:00:00,130000,1949.72,1955.99,1948.7,1955.05,1638823138,2016,10,21,13
2016-10-21 14:00:00,140000,1955.04,1957.49,1953.89,1956.43,1442126314,2016,10,21,14
2016-10-21 15:00:00,150000,1956.44,1958.7,1955.52,1956.19,1163208284,2016,10,21,15
2016-10-21 16:00:00,160000,1956.19,1959.08,1953.91,1954.17,1935373539,2016,10,21,16
2016-10-21 17:00:00,170000,1954.19,1956.24,1952.54,1954.33,2088996716,2016,10,21,17
2016-10-21 18:00:00,180000,1954.32,1960.56,1953.72,1958.51,2308851055,2016,10,21,18
2016-10-21 19:00:00,190000,1958.5,1959.66,1957.36,1957.7,1433805807,2016,10,21,19
2016-10-24 11:00:00,110000,1960.97,1965.01,1957.65,1963.91,4354398161,2016,10,24,11
2016-10-24 12:00:00,120000,1963.91,1970.36,1963.62,1967.83,3467081012,2016,10,24,12
2016-10-24 13:00:00,130000,1967.84,1968.79,1966.09,1966.85,1460721763,2016,10,24,13
2016-10-24 14:00:00,140000,1966.85,1968.16,1963.44,1963.6,1104255175,2016,10,24,14
2016-10-24 15:00:00,150000,1963.6,1964.32,1960.85,1962.02,1377032123,2016,10,24,15
2016-10-24 16:00:00,160000,1962.01,1963.27,1960.33,1960.63,1908959612,2016,10,24,16
2016-10-24 17:00:00,170000,1960.62,1963.64,1960.45,1962.32,2048520827,2016,10,24,17
2016-10-24 18:00:00,180000,1962.45,1963.06,1958.03,1962.41,2763878392,2016,10,24,18
2016-10-24 19:00:00,190000,1962.36,1966.6,1962.12,1962.79,3012104618,2016,10,24,19
2016-10-25 11:00:00,110000,1965.63,1967.92,1962.24,1966.91,3970123686,2016,10,25,11
2016-10-25 12:00:00,120000,1966.92,1971.01,1966.62,1970.13,2494343353,2016,10,25,12
2016-10-25 13:00:00,130000,1970.16,1974.64,1969.66,1973.07,2700064705,2016,10,25,13
2016-10-25 14:00:00,140000,1973.05,1980.49,1972.43,1979.05,3872992144,2016,10,25,14
2016-10-25 15:00:00,150000,1979.03,1984.14,1977.51,1982.14,2411282178,2016,10,25,15
2016-10-25 16:00:00,160000,1982.26,1984.39,1982.19,1982.21,2369551232,2016,10,25,16
2016-10-25 17:00:00,170000,1982.08,1987.07,1980.85,1982.73,2842550581,2016,10,25,17
2016-10-25 18:00:00,180000,1982.74,1983.34,1977.15,1977.85,2632553205,2016,10,25,18
2016-10-25 19:00:00,190000,1977.86,1980.32,1976.94,1977.19,2257672516,2016,10,25,19
2016-10-26 11:00:00,110000,1975.36,1978.14,1972.09,1974.1,3870397342,2016,10,26,11
2016-10-26 12:00:00,120000,1974.01,1976.66,1972.92,1973.01,2375444665,2016,10,26,12
2016-10-26 13:00:00,130000,1972.94,1977.41,1971.89,1975.55,1780422589,2016,10,26,13
2016-10-26 14:00:00,140000,1975.59,1976.72,1970.86,1971.83,1783149086,2016,10,26,14
2016-10-26 15:00:00,150000,1971.83,1972.5,1967.87,1969.72,2160310669,2016,10,26,15
2016-10-26 16:00:00,160000,1969.7,1973.77,1969.7,1972.93,1453064073,2016,10,26,16
2016-10-26 17:00:00,170000,1972.95,1975.69,1971.45,1974.43,1886997932,2016,10,26,17
2016-10-26 18:00:00,180000,1974.34,1979.42,1972.72,1977.64,2888494311,2016,10,26,18
2016-10-26 19:00:00,190000,1977.64,1979.24,1973.41,1974.81,2320860393,2016,10,26,19
2016-10-27 11:00:00,110000,1975.16,1979.46,1973.99,1978.87,3135195897,2016,10,27,11
2016-10-27 12:00:00,120000,1978.87,1984.63,1978.73,1979.9,2800648786,2016,10,27,12
2016-10-27 13:00:00,130000,1979.9,1981.82,1975.21,1977.45,1602332748,2016,10,27,13
2016-10-27 14:00:00,140000,1977.49,1983.65,1976.62,1981.62,1218744516,2016,10,27,14
2016-10-27 15:00:00,150000,1981.51,1986.53,1980.87,1982.53,1671044164,2016,10,27,15
2016-10-27 16:00:00,160000,1982.53,1983.32,1978.35,1981.42,1292722217,2016,10,27,16
2016-10-27 17:00:00,170000,1981.46,1983.62,1975.25,1977.92,3261392331,2016,10,27,17
